RECORD_KEY,MASTER_660_ID,ORIGINE,NOVITA,COMUNE,TITOLO,TIPOLOGIA,INDIRIZZO,TARGET_RICERCA,STATO_RICERCA,LAT,LON,GEOCODE_DISPLAY,CATASTO_LOCAL_ID,CODICE_BELFIORE,FOGLIO_RAW,PARTICELLA,FONTE_CATASTO,URL_SEGNALE,PRIMA_RILEVAZIONE,ULTIMO_CONTROLLO_CATASTO
LIVE-427954c10dc28062,,RADAR_LIVE,NO,Moncenisio,Vendita Appartamento Sant'Antonino di Susa. Trilocale in via Moncenisio ...,NON_CLASSIFICATO,via Moncenisio,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/132031318/,2026-09-01T18:58:42.120571+00:00,2026-09-03T19:01:31.710035+00:00
LIVE-c81542868f86290b,,RADAR_LIVE,NO,Oulx,Vendita Appartamento Oulx. Trilocale in piazza Europa 4. Buono stato ...,NON_CLASSIFICATO,piazza Europa 4,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/129566996/,2026-09-01T18:58:42.120609+00:00,2026-09-03T19:01:31.710039+00:00
LIVE-14d261327d2b3db2,,RADAR_LIVE,NO,Pianezza,"Capannone, Pianezza, Rif. 126069461 - Immobiliare.it",NON_CLASSIFICATO,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/126069461/,2026-09-01T18:58:42.120722+00:00,2026-09-03T19:01:31.710043+00:00
LIVE-df8440b894ada80b,,RADAR_LIVE,NO,Pianezza,Vendita Appartamento Pianezza. Quadrilocale in via Sandro Pertini 23 ...,NON_CLASSIFICATO,via Sandro Pertini 23,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/130067120/,2026-09-01T18:58:42.120729+00:00,2026-09-03T19:01:31.710049+00:00
LIVE-14c349bb2dc66dcf,,RADAR_LIVE,NO,Pianezza,"Vendita Appartamento Roma. Trilocale in via Pianezza. Nuovo, primo ...",NON_CLASSIFICATO,via Pianezza. Nuovo,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/132013556/,2026-09-01T18:58:42.120736+00:00,2026-09-03T19:01:31.710054+00:00
LIVE-440f67f37f7646f0,,RADAR_LIVE,NO,Pianezza,Vendita Appartamento Pianezza. Trilocale in via Caduti per la Libertà 3 ...,NON_CLASSIFICATO,via Caduti per la Libertà 3,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/126623863/,2026-09-01T18:58:42.120759+00:00,2026-09-03T19:01:31.710059+00:00
LIVE-ed504b0eb9a39819,,RADAR_LIVE,NO,Pianezza,Vendita Appartamento Pianezza. Quadrilocale in via Rubiana 6. Buono ...,NON_CLASSIFICATO,via Rubiana 6,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/127804294/,2026-09-01T18:58:42.120765+00:00,2026-09-03T19:01:31.710064+00:00
LIVE-3a2051465592b8a7,,RADAR_LIVE,NO,Pianezza,Vendita Appartamento Pianezza. Quadrilocale in via Alcide De Gasperi ...,NON_CLASSIFICATO,via Alcide De Gasperi,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/132011556/,2026-09-01T18:58:42.120780+00:00,2026-09-03T19:01:31.710069+00:00
LIVE-002582c682919782,,RADAR_LIVE,NO,Rivoli,Vendita Appartamento Rivoli. Quadrilocale in Soluzione Unica via ...,NON_CLASSIFICATO,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/132044316/,2026-09-01T18:58:42.120936+00:00,2026-09-03T19:01:31.710074+00:00
LIVE-afb2d9909aaeb5c1,,RADAR_LIVE,NO,Rivoli,Vendita Appartamento Rivoli. Quadrilocale in via Garessio 9. Buono ...,NON_CLASSIFICATO,via Garessio 9,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/131930534/,2026-09-01T18:58:42.120942+00:00,2026-09-03T19:01:31.710079+00:00
LIVE-578d5c83a66b82f6,,RADAR_LIVE,NO,Rivoli,Vendita Appartamento Rivoli. Quadrilocale in via Cuorgnè 24. Ottimo ...,NON_CLASSIFICATO,via Cuorgnè 24,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/127710282/,2026-09-01T18:58:42.120957+00:00,2026-09-03T19:01:31.710084+00:00
LIVE-dd7715effca7a848,,RADAR_LIVE,NO,Rivoli,Vendita Appartamento Rivoli. Bilocale in via Rombò 27. Buono stato ...,NON_CLASSIFICATO,via Rombò 27,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/131405284/,2026-09-01T18:58:42.120963+00:00,2026-09-03T19:01:31.710089+00:00
LIVE-b80e9aaaa0ce872d,,RADAR_LIVE,NO,Rivoli,Vendita Appartamento Rivoli. Bilocale in via monte sabotino 20. Buono ...,NON_CLASSIFICATO,via monte sabotino 20,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/131521662/,2026-09-01T18:58:42.120970+00:00,2026-09-03T19:01:31.710095+00:00
LIVE-709fa87539d746e0,,RADAR_LIVE,NO,Rosta,Vendita Appartamento in via Sant\'Antonio di Ranverso 2/c. Rosta ...,NON_CLASSIFICATO,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/132055570/,2026-09-01T18:58:42.121056+00:00,2026-09-03T19:01:31.710099+00:00
LIVE-18f1389c5413693b,,RADAR_LIVE,NO,Rosta,Vendita Appartamento Rosta. Trilocale in via Gabriele D'Annunzio 17 ...,NON_CLASSIFICATO,via Gabriele D'Annunzio 17,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/131469708/,2026-09-01T18:58:42.121071+00:00,2026-09-03T19:01:31.710104+00:00
LIVE-2ba9b14f860e93d3,,RADAR_LIVE,NO,Rosta,"Vendita Appartamento Reggio Emilia. Trilocale, Buono stato, con balcone ...",NON_CLASSIFICATO,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/131121076/,2026-09-01T18:58:42.121077+00:00,2026-09-03T19:01:31.710109+00:00
LIVE-081aee6c3c949851,,RADAR_LIVE,NO,Rosta,"Vendita Appartamento Reggio Emilia. Ottimo stato, piano rialzato, posto ...",NON_CLASSIFICATO,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/124757033/,2026-09-01T18:58:42.121107+00:00,2026-09-03T19:01:31.710114+00:00
LIVE-7fae895062b34ec8,,RADAR_LIVE,NO,Rubiana,Vendita Terratetto unifamiliare in borgata franchino 3 Rubiana. Da ...,NON_CLASSIFICATO,borgata franchino 3,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/112604041/,2026-09-01T18:58:42.121172+00:00,2026-09-03T19:01:31.710119+00:00
LIVE-a5e055d325b5f56d,,RADAR_LIVE,NO,Salbertrand,Vendita Villa unifamiliare in frazione San Romano Salbertrand. Buono ...,NON_CLASSIFICATO,frazione San Romano Salbertrand. Buono,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/132039012/,2026-09-01T18:58:42.121216+00:00,2026-09-03T19:01:31.710125+00:00
LIVE-936a514c36ad6883,,RADAR_LIVE,NO,Salbertrand,"Vendita Rifugio in alpe le selle Salbertrand. Buono stato, 570 m², rif ...",NON_CLASSIFICATO,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/127361401/,2026-09-01T18:58:42.121222+00:00,2026-09-03T19:01:31.710130+00:00
LIVE-71d1d7731c717df6,,RADAR_LIVE,NO,Salbertrand,Vendita Appartamento Torino. Quadrilocale in via Salbertrand. Buono ...,NON_CLASSIFICATO,via Salbertrand. Buono,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/129398306/,2026-09-01T18:58:42.121228+00:00,2026-09-03T19:01:31.710135+00:00
LIVE-21e9fa21960dc9d1,,RADAR_LIVE,NO,Salbertrand,Vendita Appartamento Torino. Bilocale in via Millaures 16. Buono stato ...,NON_CLASSIFICATO,via Millaures 16,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/130721316/,2026-09-01T18:58:42.121243+00:00,2026-09-03T19:01:31.710139+00:00
LIVE-202af9b3bed6099c,,RADAR_LIVE,NO,San Didero,Quanto vale una casa a San Didero (TO) — prezzi al m² 2° semestre 2025,NON_CLASSIFICATO,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://tuttocalcolo.it/valore-immobili/to/san-didero,2026-09-01T18:58:42.121260+00:00,2026-09-03T19:01:31.710145+00:00
LIVE-1355fc9c728edcda,,RADAR_LIVE,NO,San Giorio di Susa,Vendita Appartamento San Giorio di Susa. Trilocale in via Carlo Carli ...,NON_CLASSIFICATO,via Carlo Carli,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/123436821/,2026-09-01T18:58:42.121356+00:00,2026-09-03T19:01:31.710150+00:00
LIVE-480c9b83195ad471,,RADAR_LIVE,NO,San Giorio di Susa,Vendita Appartamento San Giorio di Susa. Trilocale in via Carlo Carli ...,NON_CLASSIFICATO,via Carlo Carli,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/123308807/,2026-09-01T18:58:42.121433+00:00,2026-09-03T19:01:31.710155+00:00
LIVE-954e725b040ff18e,,RADAR_LIVE,NO,Sangano,Vendita Appartamento Sangano. Quadrilocale in piazza Marco Matta 1 ...,NON_CLASSIFICATO,piazza Marco Matta 1,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/132011910/,2026-09-01T18:58:42.121553+00:00,2026-09-03T19:01:31.710159+00:00
LIVE-051fdec1cd16e691,,RADAR_LIVE,NO,Sangano,Vendita Villa bifamiliare in via Venezia 20A Sangano. Buono stato ...,NON_CLASSIFICATO,via Venezia 20A,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/102247182/,2026-09-01T18:58:42.121560+00:00,2026-09-03T19:01:31.710165+00:00
LIVE-92f992ca0a3c5840,,RADAR_LIVE,NO,Sant'Ambrogio di Torino,Vendita Appartamento in villa in via ex internati 1 Sant'Ambrogio di ...,NON_CLASSIFICATO,via ex internati 1,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/124345991/,2026-09-01T18:58:42.121574+00:00,2026-09-03T19:01:31.710170+00:00
LIVE-3f44bff156d9447f,,RADAR_LIVE,NO,Sant'Ambrogio di Torino,Vendita Villa unifamiliare in via Pautassi Sant'Ambrogio di Torino ...,NON_CLASSIFICATO,via Pautassi Sant'Ambrogio di Torino,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/125753009/,2026-09-01T18:58:42.121581+00:00,2026-09-03T19:01:31.710175+00:00
LIVE-3c2bbc89864403bf,,RADAR_LIVE,NO,Sant'Ambrogio di Torino,Vendita Appartamento Sant'Ambrogio di Torino. Quadrilocale in via ...,NON_CLASSIFICATO,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/121580984/,2026-09-01T18:58:42.121605+00:00,2026-09-03T19:01:31.710180+00:00
LIVE-5526c782bd8c7182,,RADAR_LIVE,NO,Susa,"Vendita Villa unifamiliare Susa. Da ristrutturare, con balcone, 190 m² ...",NON_CLASSIFICATO,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/132052052/,2026-09-01T18:58:42.121763+00:00,2026-09-03T19:01:31.710186+00:00
LIVE-37da9b3fdb489c12,,RADAR_LIVE,NO,Susa,Vendita Villa a schiera in via Antica di Susa 14 Pinerolo. Buono stato ...,NON_CLASSIFICATO,via Antica di Susa 14,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/132019300/,2026-09-01T18:58:42.121778+00:00,2026-09-03T19:01:31.710192+00:00
LIVE-52169d723eee7ecb,,RADAR_LIVE,NO,Susa,Vendita Appartamento Rivoli. Quadrilocale in corso Susa 237. Ottimo ...,NON_CLASSIFICATO,corso Susa 237,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/125195475/,2026-09-01T18:58:42.121802+00:00,2026-09-03T19:01:31.710197+00:00
LIVE-c294421475ffbd1c,,RADAR_LIVE,NO,Susa,"Vendita Villa unifamiliare Meana di Susa. Da ristrutturare, 135 m², rif ...",NON_CLASSIFICATO,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/132052054/,2026-09-01T18:58:42.121809+00:00,2026-09-03T19:01:31.710202+00:00
LIVE-7c7810a0f451d445,,RADAR_LIVE,NO,Susa,"Villetta a schiera in vendita in Via Antica di Susa, 14",NON_CLASSIFICATO,"Via Antica di Susa, 14",NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.idealista.it/immobile/36661306/,2026-09-01T18:58:42.121832+00:00,2026-09-03T19:01:31.710207+00:00
LIVE-bee025b0b05cc1fc,,RADAR_LIVE,NO,Susa,"Appartamento in vendita in Via Susa, 8 - idealista",NON_CLASSIFICATO,"Via Susa, 8",NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.idealista.it/immobile/36664312/,2026-09-01T18:58:42.121866+00:00,2026-09-03T19:01:31.710211+00:00
LIVE-65d8b4c0d0d78d13,,RADAR_LIVE,NO,Trana,Decine di ville in vendita a Trana Galletto. - Caasa,NON_CLASSIFICATO,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.caasa.it/torino/trana-zona-galletto/villa/in-vendita.html,2026-09-01T18:58:42.121892+00:00,2026-09-03T19:01:31.710216+00:00
LIVE-a556de2618acb329,,RADAR_LIVE,NO,Valgioie,Vendita Terratetto unifamiliare in Borgata Chiappero 58 Valgioie. Buono ...,NON_CLASSIFICATO,Borgata Chiappero 58,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/124514105/,2026-09-01T18:58:42.122075+00:00,2026-09-03T19:01:31.710221+00:00
LIVE-8d655127c71a0a6e,,RADAR_LIVE,NO,Villar Dora,Vendita Appartamento Villar Dora. Trilocale in via Celle 64. Ottimo ...,NON_CLASSIFICATO,via Celle 64,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/126460417/,2026-09-01T18:58:42.122113+00:00,2026-09-03T19:01:31.710226+00:00
LIVE-16b8b1772339664b,,RADAR_LIVE,NO,Villar Dora,Vendita Appartamento Villar Dora. Bilocale in vicolo Genta 10. Buono ...,NON_CLASSIFICATO,vicolo Genta 10,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/118957947/,2026-09-01T18:58:42.122140+00:00,2026-09-03T19:01:31.710231+00:00
LIVE-8db440fb585692fa,,RADAR_LIVE,NO,Villar Focchiardo,Vendita Appartamento Villar Focchiardo. Quadrilocale in via Chiesali ...,NON_CLASSIFICATO,via Chiesali,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/130136494/,2026-09-01T18:58:42.122195+00:00,2026-09-03T19:01:31.710237+00:00
LIVE-d3f6ad6f41d39546,,RADAR_LIVE,NO,Villarbasse,"Villa unifamiliare Strada Truc Carlevè 45, Villarbasse",NON_CLASSIFICATO,Strada Truc Carlevè 45,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/124431573/,2026-09-01T18:58:42.122235+00:00,2026-09-03T19:01:31.710242+00:00
LIVE-c1ded8c4178db767,,RADAR_LIVE,NO,Villarbasse,Vendita Appartamento Villarbasse. Trilocale in via Frejus 3. Ottimo ...,NON_CLASSIFICATO,via Frejus 3,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/127004787/,2026-09-01T18:58:42.122248+00:00,2026-09-03T19:01:31.710247+00:00
LIVE-27cba4929aa6019c,,RADAR_LIVE,NO,Avigliana,Vendita Villa bifamiliare in via Monte Pirchiriano 14 Avigliana. Buono ...,NON_CLASSIFICATO,via Monte Pirchiriano 14,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/130847028/,2026-09-01T20:55:16.172002+00:00,2026-09-03T19:01:31.710252+00:00
LIVE-1d9275fe6fc6a086,,RADAR_LIVE,NO,Avigliana,Vendita Villa bifamiliare in via Monte Cuneo 6 Avigliana. Buono stato ...,NON_CLASSIFICATO,via Monte Cuneo 6,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/117894169/,2026-09-01T20:55:16.172018+00:00,2026-09-03T19:01:31.710257+00:00
LIVE-149f2522b4425195,,RADAR_LIVE,NO,Avigliana,"Vendita Rustico in via Oscar Borgesa 19 Avigliana. Buono stato, 50 m² ...",NON_CLASSIFICATO,via Oscar Borgesa 19,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/127109565/,2026-09-01T20:55:16.172046+00:00,2026-09-03T19:01:31.710263+00:00
LIVE-8a5ac5c794745dc3,,RADAR_LIVE,NO,Avigliana,Vendita Villa bifamiliare in via Chiattera 56 Avigliana. Buono stato ...,NON_CLASSIFICATO,via Chiattera 56,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/128300848/,2026-09-01T20:55:16.172053+00:00,2026-09-03T19:01:31.710268+00:00
LIVE-630670361081fd42,,RADAR_LIVE,NO,Borgone Susa,Vendita Appartamento Borgone Susa. Bilocale in via Augusto Abegg ...,NON_CLASSIFICATO,via Augusto Abegg,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/119071905/,2026-09-01T20:55:16.172128+00:00,2026-09-03T19:01:31.710273+00:00
LIVE-52f902468dddffa9,,RADAR_LIVE,NO,Chianocco,"Rustico, casale in Vendita in Frazione Pavaglione 169 a Chianocco",NON_CLASSIFICATO,Frazione Pavaglione 169,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.casa.it/immobili/54627174/,2026-09-01T20:55:16.172386+00:00,2026-09-03T19:01:31.710278+00:00
LIVE-08dca210184b674f,,RADAR_LIVE,NO,Chianocco,"Appartamento in vendita, Chianocco con box, 96 mq • Wikicasa",NON_CLASSIFICATO,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.wikicasa.it/annuncio/30695067,2026-09-01T20:55:16.172392+00:00,2026-09-03T19:01:31.710284+00:00
LIVE-f9ddc276022546f1,,RADAR_LIVE,NO,Chiusa di San Michele,Vendita Appartamento Chiusa di San Michele. Trilocale in via E. L ...,NON_CLASSIFICATO,via E. L,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/108101505/,2026-09-01T20:55:16.172541+00:00,2026-09-03T19:01:31.710288+00:00
LIVE-396b85c0c13c9c55,,RADAR_LIVE,NO,Collegno,Quadrilocale in vendita in Via Sacra S. Michele - idealista,NON_CLASSIFICATO,Via Sacra S. Michele,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.idealista.it/immobile/36680870/,2026-09-01T20:55:16.172646+00:00,2026-09-03T19:01:31.710294+00:00
LIVE-bb3eaee301990131,,RADAR_LIVE,NO,Collegno,Quadrilocale in vendita in Via Antico Filatoio - idealista,NON_CLASSIFICATO,Via Antico Filatoio,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.idealista.it/immobile/36680874/,2026-09-01T20:55:16.172661+00:00,2026-09-03T19:01:31.710298+00:00
LIVE-f864b0392f1aa083,,RADAR_LIVE,NO,Collegno,"Quadrilocale in vendita in Via Giovanni Tobanelli, 9",NON_CLASSIFICATO,"Via Giovanni Tobanelli, 9",NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.idealista.it/immobile/36106536/,2026-09-01T20:55:16.172675+00:00,2026-09-03T19:01:31.710304+00:00
LIVE-8a7fcf08e4063b22,,RADAR_LIVE,NO,Giaveno,Vendita Villa unifamiliare in Borgata Piancera Giaveno. Ottimo stato ...,NON_CLASSIFICATO,Borgata Piancera Giaveno. Ottimo stato,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/132067598/,2026-09-01T20:55:16.173002+00:00,2026-09-03T19:01:31.710309+00:00
LIVE-35423fc21e105c6f,,RADAR_LIVE,NO,Mattie,Vendita Terratetto unifamiliare in via Bellando 24 Mattie. Buono stato ...,NON_CLASSIFICATO,via Bellando 24,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/131552508/,2026-09-01T20:55:16.173195+00:00,2026-09-03T19:01:31.710314+00:00
LIVE-01784bb314fe191f,,RADAR_LIVE,NO,Mompantero,Quanto vale una casa a Mompantero (TO) — prezzi al m² 2° semestre 2025,NON_CLASSIFICATO,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://tuttocalcolo.it/valore-immobili/to/mompantero,2026-09-01T20:55:16.173257+00:00,2026-09-03T19:01:31.710320+00:00
LIVE-7ef590e6f208400f,,RADAR_LIVE,NO,Moncenisio,Quanto vale una casa a Moncenisio (TO) — prezzi al m² 2° semestre 2025,NON_CLASSIFICATO,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://tuttocalcolo.it/valore-immobili/to/moncenisio,2026-09-01T20:55:16.173300+00:00,2026-09-03T19:01:31.710325+00:00
LIVE-c0bde0e34a9d5380,,RADAR_LIVE,NO,Pianezza,Vendita Appartamento in Strada Pianezza 180. Torino. Ottimo stato ...,NON_CLASSIFICATO,Strada Pianezza 180,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/128106210/,2026-09-01T20:55:16.173493+00:00,2026-09-03T19:01:31.710330+00:00
LIVE-d6031b31bebf685f,,RADAR_LIVE,NO,Rivoli,Vendita Villa bifamiliare in Strada Bastone 10/4 Rivoli. Posto auto ...,NON_CLASSIFICATO,Strada Bastone 10/4,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/131899574/,2026-09-01T20:55:16.173613+00:00,2026-09-03T19:01:31.710336+00:00
LIVE-03b4da60242f96fa,,RADAR_LIVE,NO,Rivoli,Vendita Appartamento Rivoli. Trilocale in corso Francia 217. Ottimo ...,NON_CLASSIFICATO,corso Francia 217,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/131911816/,2026-09-01T20:55:16.173661+00:00,2026-09-03T19:01:31.710340+00:00
LIVE-c7c7613d6c8b3df0,,RADAR_LIVE,NO,San Didero,Vendita Villa bifamiliare in via Braida 18 San Didero. Buono stato ...,NON_CLASSIFICATO,via Braida 18,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/119867038/,2026-09-01T20:55:16.173909+00:00,2026-09-03T19:01:31.710346+00:00
LIVE-54a66a44d82c1040,,RADAR_LIVE,NO,San Giorio di Susa,Quanto vale una casa a San Giorio Di Susa (TO),NON_CLASSIFICATO,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://tuttocalcolo.it/valore-immobili/to/san-giorio-di-susa,2026-09-01T20:55:16.173955+00:00,2026-09-03T19:01:31.710351+00:00
LIVE-52ad819fdd49b799,,RADAR_LIVE,NO,San Giorio di Susa,Vendita Rustico in via Carlo Carli 77 San Giorio di Susa. Da ...,NON_CLASSIFICATO,via Carlo Carli 77,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/123612265/,2026-09-01T20:55:16.174036+00:00,2026-09-03T19:01:31.710356+00:00
LIVE-f9713f7d39b057de,,RADAR_LIVE,NO,Vaie,"Villetta bifamiliare in vendita in Via Roma, 23, Vaie - idealista",NON_CLASSIFICATO,"Via Roma, 23",NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.idealista.it/immobile/33453126/,2026-09-01T20:55:16.174434+00:00,2026-09-03T19:01:31.710361+00:00
LIVE-c9094048600da129,,RADAR_LIVE,NO,Villar Dora,Vendita Appartamento Villar Dora. Bilocale in via Celle 67. Buono stato ...,NON_CLASSIFICATO,via Celle 67,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/130667066/,2026-09-01T20:55:16.174597+00:00,2026-09-03T19:01:31.710365+00:00
LIVE-d8c4daadd6d1771b,,RADAR_LIVE,NO,Avigliana,Vendita Villa bifamiliare in via Monte Cuneo 6 Avigliana. Buono stato ...,NON_CLASSIFICATO,via Monte Cuneo 6,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/113651037/,2026-09-01T23:36:27.690129+00:00,2026-09-03T19:01:31.710370+00:00
LIVE-28594d97ba1c9e3a,,RADAR_LIVE,NO,Caselette,"Vendita Terratetto plurifamiliare Caselette. Ottimo stato, con terrazza ...",NON_CLASSIFICATO,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/120660848/,2026-09-01T23:36:27.690538+00:00,2026-09-03T19:01:31.710375+00:00
LIVE-1c0fe03156daf651,,RADAR_LIVE,NO,Coazze,"Appartamento in vendita in Borgata Freinetto, 19 - idealista",NON_CLASSIFICATO,"Borgata Freinetto, 19",NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.idealista.it/immobile/36099205/,2026-09-01T23:36:27.690718+00:00,2026-09-03T19:01:31.710380+00:00
